Track Name,Artist Name,URI,Lyrics
Creek Will Rise,Conner Smith,spotify:track:5owS9iWWGd6mDlFjUFzBsw,"[""Got her dancin' in a white sundress"", ""Couldn't even find one dry thread, my oh my"", ""I, I didn't know what I was getting into"", 'I, I wish the four-wheel drive was just two', ""'Cause a girl like her on a night like this"", 'Make a man wanna stay right where he is', ""There's trouble in the way her green eyes are glowin'"", ""I'm holdin' on tight, prayin' and hopin'"", 'This truck battery dies', ""Or the road's too muddy to drive"", 'Wanna stay right here all night', ""If the good Lord's willin', that creek will risе"", 'Next thing I know', ""I had my blue jeans hangin' on a tree limb"", ""Shе was smilin' at me, pullin' me in"", 'Out where the creek bend bends in the yellow moon light', ""Makin' fishin' in the dark come to life"", 'Yeah, a girl like her on a night like this', 'Make a man wanna stay right where he is', ""There's trouble in the way her green eyes are glowin'"", ""I'm holdin' on tight, prayin' and hopin'"", 'This truck battery dies', ""Or the road's too muddy to drive"", 'Wanna stay right here all night', ""If the good Lord's willin', that creek will rise"", ""Well, it was four in the mornin' when the storm quit stormin'"", ""I was fallin' faster than Earnhardt and Gordon"", 'Like a dirt road Daytona in my heart', ""And we ain't even got to the best part"", ""We didn't have a towel, didn't have dry clothes"", 'She was smilin\' and sayin\', ""Hold me, I\'m cold""', 'We made a blanket out of that sundress', ""And the radio won't even let me tell you the rest"", ""'Cause a girl like her on a night like this"", 'Make a man wanna stay right where he is', ""There's trouble in the way her green eyes are glowin'"", ""I'm holdin' on tight, prayin' and hopin'"", 'This truck battery dies', ""Or the road's too muddy to drive"", 'Wanna stay right here all night', ""If the good Lord's willin', that creek will rise""]"
We Ride,Bryan Martin,spotify:track:72kGuWpRiuA149Bn5lDkIO,"['Bottle and a pistol by my side', ""The devil's always along for the ride"", 'We ride down to the creek by the water', ""I've been baptized by the preacher's daughter"", 'Lucky for me, no, he never caught us, oh', 'Oh, we ride to the bar by the levee', ""'85 jacked-up, square-body Chevy"", 'Blanket in the back when it gets hot and heavy, oh', 'Oh, we ridе', ""Pedal to the floorboard, she bеggin' for more"", ""Sippin' on apple pie moonshine"", ""And I'll be gone by the mornin' light"", ""Yeah, 'cause I've been known to write a few songs"", ""Lovin' and leavin' and gettin' too stoned"", 'Bottle and a pistol by my side', ""The devil's always along for the ride"", 'We ride across state lines', ""Rubbin' two nickels just tryin' to make a dime"", ""Hard to make a livin' while the gas is so high"", 'Oh, we ride', 'Like a Harley on a two-lane, Palomino crossplane', 'Drop her down to four-wheel drive on a Friday night', ""Crackin' open a cold Bud Light"", 'Oh, we ride', ""Pushin' through the hard love, lookin' for my give-a-fuck"", ""Needle peggin' ninety-five, but that's alright"", ""'Cause I'm runnin' every red light"", ""Yeah, 'cause I've been known to write a few songs"", ""Lovin' and leavin' and gettin' too stoned"", 'Bottle and a pistol by my side', ""The devil's always along for the ride"", 'Oh, we ride', 'Oh, we ride', ""Yeah, 'cause I've been known to write a few songs"", ""Lovin' and leavin' and gettin' too stoned"", 'Bottle and a pistol by my side', ""The devil's always along for the ride"", ""Yeah, I've been known to write a few songs"", ""Lovin' and leavin' and gettin' too stoned"", 'Bottle and a pistol by my side', ""The devil's always along for the ride"", 'Oh, along for that ride']"
Nobody's Nobody,Brothers Osborne,spotify:track:1Q7kOSZkgeCkVpWRmNBAcI,"['Some people never ever make a name', ""But change the game in someone's story"", ""I'm still tryna leave my mark"", 'With a simple song and an old guitar', ""One thing I've learned out on the road is"", ""Nobody's nobody"", 'Sun goes up', 'Sun goes down', 'Takes all kinds of kinds', ""To make this world go 'round"", ""Everybody's somebody, someone"", 'A sinner, saint, or son of a gun', ""Nobody's nobody"", 'No, no, nobody', 'No, no, nobody', ""No, no, nobody's nobody"", ""Someone's out fillin' their tank"", ""Keepin' the good years on the road"", ""While someone's fillin' up their drink"", ""Forgettin' someone they can't let go"", 'Some lovers leave their mark with a', 'Pocket knife and an oak tree heart', 'However you come, however you go', ""Nobody's nobody"", 'Sun goes up', 'Sun goes down', 'Takes all kinds of kinds', ""To make this world go 'round"", ""Everybody's somebody, someone"", 'A sinner, saint, or son of a gun', ""Nobody's nobody"", 'No, no, nobody', 'No, no, nobody', ""No, no, nobody's nobody"", 'Sun goes up', 'Sun goes down', 'Takes all kinds of kinds', ""To make this world go 'round"", ""Everybody's somebody, someone"", 'A sinner, saint, or son of a gun', ""Nobody's nobody"", 'No, no, nobody', 'No, no, nobody', ""No, no, nobody's nobody"", 'No, no, nobody']"
Shoot Tequila,Tigirlily Gold,spotify:track:6nTul7GTW3DInboBkJvvHw,"['So we might as well make it a double', 'Yeah you know how the two of us get', ""We're dancing on the bar, ain't a pretty sight"", ""And I'ma blame you when you get us in a fight"", 'I shoot tequila', ""Didn't wanna see you but I love the taste of you on my lips"", ""'Cause after one or two I feel ya"", 'Get me in the mood to move my shake-shake Shakira hips', ""I know I shouldn't do it"", ""But I don't remember why"", ""Such a bad influence but you're lookin' good tonight"", 'I shoot tequila', ""You're good at what you do, tequila"", 'And it goes like', 'One tequila, two tequila, three tequila, more', ""If I had a little sense I would've stopped at four"", ""'Stead of cursing your name on the bathroom floor"", ""Swear to God I won't drink tequila no more"", ""But momma didn't raise no quitter"", ""Giddy up, line 'em up, knock 'em back"", 'Por favor, can you pour a little quicker?', ""'bout to cut a rug, call my ex, talk some trash"", ""We'd be gettin' loco, everywhere we go-go"", ""Is the problem you or me? I don't know"", 'I shoot tequila', ""Didn't wanna see you but I love the taste of you on my lips"", ""'Cause after one or two I feel ya"", 'Get me in the mood to move my shake-shake Shakira hips', ""I know I shouldn't do it"", ""But I don't remember why"", ""Such a bad influence but you're lookin' good tonight"", 'I shoot tequila', ""You're good at what you do, tequila"", 'And it goes like', 'One tequila, two tequila, three tequila, more', ""If I had a little sense I would've stopped at four"", ""'Stead of cursing your name on the bathroom floor"", ""Swear to God I won't drink tequila no more"", 'I shoot tequila', 'I might as well shoot tequila', 'Yeah', 'I shoot tequila', ""Didn't wanna see you but I love the taste of you on my lips"", ""'Cause after one or two I feel ya"", 'Get me in the mood to move my shake-shake Shakira hips', ""I know I shouldn't do it"", ""But I don't remember why"", ""Such a bad influence but you're lookin' good tonight"", 'I shoot tequila', ""You're good at what you do, tequila"", 'And it goes like', 'One tequila, two tequila, three tequila, more', ""If I had a little sense I would've stopped at four"", ""'Stead of cursing your name on the bathroom floor""]"
Memory Lane,Old Dominion,spotify:track:5kB6WithhB8Iv08EMNmAbt,"[""On that little corner lot where it don't ever rain"", ""And we'd stay good as new like a fresh coat of paint"", ""You'd be mine in the shine of a front porch light"", 'Yeah, I might as well live there, baby', ""That's where I spend most of my time"", ""Thinkin' 'bout those sunsets that bled into jean jacket nights"", 'Those tangled up mornings lost in paradise', 'Still drunk on the feeling when I close my eyes', ""You're pulling me closer, your head on my shoulder"", ""We'd never let go and we'd never be over"", 'If I could buy a house on Memory Lane', ""I wouldn't have to wonder if you miss me the same"", ""I'd be loving you as usual, telling you you're beautiful"", ""Oh, I'd be happily delusional"", ""Thinkin' 'bout those sunsets that bled into jean jacket nights"", 'Those tangled up mornings lost in paradise', 'Still drunk on the feeling when I close my eyes', ""You're pulling me closer, your head on my shoulder"", ""We'd never let go and we'd never be over"", ""Thinkin' 'bout those sunsets that bled into jean jacket nights"", 'Those tangled up mornings lost in paradise', 'Still drunk on the feeling when I close my eyes', ""You're pulling me closer, your head on my shoulder"", ""We'd never let go and we'd never be over"", 'If I could buy a house on Memory Lane', ""I'd put my money down and I'd sign my name"", ""On that little corner lot where it don't ever rain"", ""And baby, me and you, we'd never fade, never fade"", ""We'd never fade""]"
But I Got A Beer In My Hand,Luke Bryan,spotify:track:3jhV8I9sIPXsjPs2ZOnSaf,"['That old familiar, meant to kill you, middle finger, rearview mirror', 'Supposed to make a country boy sad', ""I should be in my recliner, whiskey typin' up one-liners"", ""Cryin', trying to get you back"", 'Yeah, I know how that country song goes', ""I'm supposed to be heartbroke"", 'But I got a beer in my hand, and I got it raised up high', ""I ain't got a give in my damn right, I can do this all night"", ""Country done came to town, this town don't stand a chance"", ""I'll holler at the ladies, dancin' like crazy, new Luccheses, fresh up out the deer stand"", ""Feelin' this high, wasn't part of my plan"", ""Wasn't even gonna try"", 'But I got a beer in my hand', ""The bands playin' David Lee Murphy, party crowd, it's party thirty"", ""Lawdy mercy, I'm feelin' good"", ""And I'm bettin' you're bettin', that I'm a wreck and you reckon"", ""I'll call you up any second and I would"", 'But I got a beer in my hand, and I got it raised up high', ""I ain't got a give in my damn right, I can do this all night"", ""Country done came to town, this town don't stand a chance"", ""I'll holler at the ladies, dancin' like crazy, new Luccheses, fresh up out the deer stand"", ""Feelin' this high wasn't part of my plan"", ""Wasn't even gonna try"", 'But I got a beer in my hand', 'I meant to miss you', 'Oops, my bad', 'I meant to be blue', 'But I got a beer in my hand, and I got it raised up high', ""I ain't got a give in my damn right, I'm gon' do this all night"", ""Country done came to town, this town don't stand a chance"", ""I'll holler at the ladies dancin' like crazy, new Luccheses, fresh up out the deer stand"", ""Feelin' this high wasn't part of my plan"", ""Wasn't even gonna try"", 'But I got a beer in my hand', 'But I got a beer in my hand']"
Standing Room Only,Tim McGraw,spotify:track:6BOP0cv1eeXcvi1oE8bDVZ,"[""I get to chasin' that rainbow pot of gold right into the pourin' rain"", ""With nothin' to show for it, standin' there soakin' wet"", ""Lookin' up shakin' my fist as the thunder rolls"", 'Now and then on nights like this I catch a thunderbolt', 'I wanna live a life, live a life', ""Like a dollar and the clock on the wall don't own me"", 'Shine a light, shine a light', ""Like mama's front porch when I'm lost and lonely"", ""Start forgivin' and start forgettin'"", ""Be somebody that's worth rememberin'"", 'Live a life so when I die', ""There's standing room only, standing room only"", 'Standing room only, standing room only', ""I wanna take my grudges and my old regrets, and let 'em go"", 'I wanna learn how to say a lot more yes and a lot less no', 'Girl, I wanna dance and shout and love out loud, and come alive', ""Don't wanna be the guy too cool to laugh and too scared to cry"", 'I wanna live a life, live a life', ""Like a dollar and the clock on the wall don't own me"", 'Shine a light, shine a light', ""Like mama's front porch when I'm lost and lonely"", ""Start forgivin' and start forgettin'"", ""Be somebody that's worth rememberin'"", 'Live a life so when I die', ""There's standing room only, standing room only"", 'Stop judging my life by my possessions', ""Start thinking 'bout how many headlights will be in my procession"", 'I wanna live a life, live a life', ""Like a dollar and the clock on the wall don't own me"", 'Shine a light, shine a light', ""Like mama's front porch when I'm lost and lonely"", ""Start forgivin' and start forgettin'"", ""Be somebody that's worth rememberin'"", 'Live a life so when I die', ""There's standing room only, standing room only"", 'Standing room only, standing room only', 'Standing room only, standing room only']"
Tennessee Orange,Megan Moroney,spotify:track:6DLbBlGIOjjEj0dNN25zhZ,"[""Don't worry, I'm doin' okay"", 'I know you raised me to know right from wrong', ""It ain't what you think and I'm still writin' songs"", ""Just never thought I'd see the day"", ""I've never felt this way"", ""I met somebody and he's got blue eyes"", ""He opens the door and he don't make me cry"", ""He ain't from where we're from, but he feels like home, yeah"", ""He's got me doin' things I've never done"", ""In Georgia, they'd call it a sin"", ""I'm wearin' Tennessee orange for him"", 'Took me to Knoxville last Saturday', 'And I wore the hat on his dash to the game', ""It sure wasn't Athens, but I"", 'Fell for him under those Neyland lights', ""I met somebody and he's got blue eyes"", ""He opens the door and he don't make me cry"", ""He ain't from where we're from, but he feels like home, yeah"", ""He's got me doin' things I've never done"", ""In Georgia, they'd call it a sin"", ""I'm wearin' Tennessee orange for him"", 'Mama, forgive me, I like him a lot', 'Hell, I\'m learnin\' the words to ""Old Rocky Top""', ""He's got a smile that makes me forget"", ""I've always looked better in red"", ""But I met somebody and he's got blue eyes"", ""He opens the door and he don't make me cry"", ""He ain't from where we're from, but he feels like home, yeah"", ""He's got me doin' things I've never done"", ""I met somebody and he's got blue eyes"", ""He opens the door and he don't make me cry"", ""He ain't from where we're from, but he feels like home, yeah"", ""He's got me doin' things I've never done"", ""In Georgia, they'd call it a sin"", 'And I still want the Dawgs to win', ""But I'm wearin' Tennessee orange for him""]"
Love You Again,Chase Matthew,spotify:track:1cAupeTLZyhhtfmRc4qaYy,"[""It's been a hell of a week, been countin' every minute"", ""I know what's waitin' for me and I can't wait to get it"", ""Let's leave my truck in the drive 'cause, girl, I'm on a mission"", 'We could stay in tonight, but I got one condition', 'Yeah, I know we made plans with the neons', ""But you're lookin' lights-out, turnin' me on"", ""That black dress got your boy seein' red"", ""Slippin' off your shoulders, pullin' me into bed"", ""Make it last like it's the last time"", ""Tonight, I'm gonna love you like I'm never gonna love you again"", ""Let the midnight go where it's gonna go"", 'Let the candlelight shadows put on a show', ""Talkin' sunset, sunrise"", ""Tonight, I'm gonna love you like I'm never gonna love you again"", ""(Like I'm never gonna love you again)"", ""You got me drunk on your love, we're makin' every letter"", ""If you gon' kiss me like you kiss me, make it last forever"", ""'Cause you're the king-size I wanna be on"", ""Everything about you baby's turnin' me on"", ""That black dress got your boy seein' red"", ""Slippin' off your shoulders, pullin' me into bed"", ""Make it last like it's the last time"", ""Tonight, I'm gonna love you like I'm never gonna love you again"", ""Let the midnight go where it's gonna go"", 'Let the candlelight shadows put on a show', ""Talkin' sunset, sunrise"", ""Tonight, I'm gonna love you like I'm never gonna love you again"", ""(Like I'm never gonna love you again)"", ""That black dress got your boy seein' red"", ""Slippin' off your shoulders, pullin' me into bed"", ""Make it last like it's the last time"", ""Tonight, I'm gonna love you like I'm never gonna love you again"", ""Let the midnight go where it's gonna go"", 'Let the candlelight shadows put on a show', ""Talkin' sunset, sunrise"", ""Tonight, I'm gonna love you like I'm never gonna love you again"", '(Gonna love you again, gonna love you again)', ""Tonight, I'm gonna love you like I'm never gonna love you again"", '(Gonna love you again, gonna love you again)']"
Drinkaby,Cole Swindell,spotify:track:3lg4wfPFpFLapRp2SiQQGd,"['Bartender, pour anything you want on ice', 'I got a song and it goes like', ""Jack, Jim, 'quila lime, apple pie, this is my"", ""Gettin'-over-her-'til-I'm-passed-out drinkaby"", ""Bye, my baby's long gone"", 'Sadder than a steel in a country song', 'Raise your glasses to the rafters and help me sing along tonight', 'To my drinkaby', ""Yeah, I don't know where she's at, could be Kentucky"", 'But all I know is I might get lucky', ""'Cause I'm two shots in with a ten from Mississippi"", ""That'll drink Patrón, get me gone, and sing along with me"", ""Goin' Jack, Jim, 'quila lime, apple pie, this is my"", ""Gettin'-over-her-'til-I'm-passed-out drinkaby"", ""Bye, my baby's long gone"", 'Sadder than a steel in a country song', 'Raise your glasses to the rafters and help me sing along tonight', 'To my drinkaby, yeah', 'My drinkaby', ""Oh, let's go"", ""Hush, little cowboy, don't you cry"", ""Bartender's got you some whiskey on ice"", ""And if that whiskey ain't a big enough pour"", ""Drink another and another 'til you're laid out on the floor"", 'Come on', 'This is my drinkaby', 'And it goes like', ""Jack, Jim, 'quila lime, apple pie, this is my"", ""Gettin'-over-her-'til-I'm-passed-out drinkaby"", ""Bye, my baby's long gone"", 'Sadder than a steel in a Haggard song', 'Raise your glasses to the rafters and help me sing along tonight', ""To my drinkaby (Bye, bye, my baby's long gone)"", 'Yeah, my drinkaby, bye, bye (Sadder than a steel in a country song)', 'Raise your glasses to the rafters and help me sing along tonight', 'To my drinkaby', 'Yeah, my drinkaby']"
Drive You Out Of My Mind,Kassi Ashton,spotify:track:0iqr64c8WWYb549HKs8sqD,"['Broken heart as I can be', 'This small talk, slow down', 'One road in and out', 'Walls are closing in on me', ""This town ain't big enough for breaking up"", ""I’m 'bout to leave it in a cloud of dust"", ""You're everywhere and I can't take it"", 'Shelby wild horses off to the races', 'Until I hit the city limits', ""'Til I hit the state line"", ""'Til I reach a coast or a ghost town"", 'A thousand miles out', 'Keep this needle hitting 90', ""'Til your memory can't find me"", 'Anyhow, keep the pedal down', '’Til I see some taillights', 'That don’t make me think of you', ""'Til I’m pulled over on thе shoulder"", 'By some flashing blue lights', ""'Til this harpеr hits the brake"", ""I don't care if it takes me all night"", ""I'm gonna drive you out of my mind"", 'I did our best new dress', 'Leaning on the whiskey but it just won’t do it', ""It's something 'bout this driver side dry my eyes"", 'Got me thinking maybe I should just keep moving', 'Until I hit the city limits', ""'Til I hit the state line"", ""'Til I reach a coast or a ghost town a thousand miles out"", ""Keep this needle hitting 90 'til your memory can't find me"", 'Anyhow, keep the pedal down', ""'Til I see some taillights that don't make me think of you"", ""'Til I'm pulled over on the shoulder by some flashing blue lights"", ""'Til this harper hits the brake I don't care if it takes me all night"", ""I'm gonna drive you out of my mind"", ""I'm gonna drive you out of my mind"", ""This town ain't big enough for breaking up"", ""I'm 'bout to leave it in a cloud of dust"", ""You're everywhere and I can't take it"", 'Shelby wild horses off to the races', 'Until I hit the city limits', ""'til I hit the state line"", ""'til I reach a coast or a ghost town a thousand miles out"", ""Keep this needle hitting 90 'til your memory can't find me"", 'Anyhow, keep the pedal down', ""'til I see some taillights that don't make me think of you"", ""'til I'm pulled over on the shoulder by some flashing blue lights"", ""'til this harper hits the brake I don't care if it takes me all night"", ""I'm gonna drive you out of my mind"", ""I'm gonna drive you out of my mind"", 'Drive you']"
Dance With You,Brett Young,spotify:track:5SIb4S2seQAeCHPXxiNHBL,"['When you need your space or', 'For me to pull you closer', 'I can be your sunshine on rainy days', 'I can wipe your tears away', 'Just pick out a song I can hold you to', 'Go on, let down your hair, baby, kick off your shoes', 'They say, ""Life\'s a dance,"" and if that’s the truth', 'I only wanna dance with you', 'Mm', 'When the days are easy', 'When the nights get long', 'I can be your strength when', ""You ain't feelin' strong"", 'Close your eyes and don’t forget to breathe', 'And just follow my lead', 'And we can pick out a song I can hold you to', 'Go on, let down your hair, baby, kick off your shoes', 'They say, ""Life\'s a dance,"" and if that\'s the truth', 'I only wanna dance with you', 'Only wanna dance with you, mm', 'We only get so many moments', 'It will all be gone before we know it', 'So pick out a song I can hold you to', 'Go on, let down your hair, baby, kick off your shoes', ""They say life's a dance and if that's the truth"", 'I only wanna dance, I only wanna dance', 'I only wanna dance with you', 'Only wanna dance with you, mm']"
Pretty Little Poison,Warren Zeiders,spotify:track:2gT2iF1YK5r54A2PDEXVv8,"['Rolls up when the wine is gone', 'Like a record on repeat', ""Leanin' on old memories"", ""And talkin' 'bout what used to be"", ""She'll probably be the death of me"", ""But damn if it ain't sweet"", ""She's my pretty little poison"", 'My heartache in the night', 'With a kiss on her lips just like cyanide', ""Yeah, she came with a warnin'"", ""But I didn't mind"", ""I'll go out on that high every time"", ""She's my pretty little poison"", 'My pretty littlе poison', ""Shadows dancin' down the hall"", 'Whispers that she wants mе', 'Try my best not to fall', 'When she falls into me', 'We all need some kind of fix', ""For me, she's the one I'll pick"", ""Nothin' else will do the trick"", ""She's all I need"", ""She's my pretty little poison"", 'My heartache in the night', 'With a kiss on her lips just like cyanide', ""Yeah, she came with a warnin'"", ""But I didn't mind"", ""I'll go out on that high every time"", ""She's my pretty little poison"", 'My pretty little poison', ""For some, I guess it's alcohol"", ""I don't want none at all"", 'I just want you', 'No, I just want you', 'My pretty little poison', 'My heartache in the night', 'With a kiss on her lips just like cyanide', ""Yeah, she came with a warnin'"", ""But I didn't mind"", ""I'll go out on that high every time"", ""She's my pretty little poison"", 'My pretty little poison']"
God Gave Me A Girl,Russell Dickerson,spotify:track:7kkLBfxW41iVO0cdLU9e9S,"['I gave my mama a reason to pray', ""Didn't care about tryin' to change, no"", 'I gave my all to those empty bars', 'They always left me with a broken heart', 'Never really ever gave love a thought', 'Man, as soon as I swore it off', 'God gave me a girl, girl gave me a kiss', ""Kiss gave me a feelin' that I still get"", 'Every time I look in her eyes', ""I don't deserve her and I don't know why"", 'She gave mе her hand, I gave her a ring', 'Thеn as soon as I could, I gave her my last name', ""Now I'm gonna give her forever"", 'I knew what I wanted but He knew better', 'God gave me a girl, mm-mm', 'The boys gave me a hard time', ""'Cause I was givin' her all of mine"", 'But the first time they met her is when they understood', 'Said, ""How\'d you get one so good?""', 'God gave me a girl, girl gave me a kiss', ""Kiss gave me a feelin' that I still get"", 'Every time I look in her eyes', ""I don't deserve her and I don't know why"", 'She gave me her hand, I gave her a ring', 'Then as soon as I could, I gave her my last name', ""Now I'm gonna give her forever"", 'I knew what I wanted but He knew better', 'God gave me a girl at just the right time', ""And I'd give her the world 'cause she changed mine"", 'God gave me a girl, girl gave me a kiss', ""Kiss gave me a feelin' that I still get"", 'Every time I look in her eyes', ""I don't deserve her and I don't know why"", 'She gave me her hand, I gave her a ring', 'Then as soon as I could, I gave her my last name', 'Now I wanna give her forever', 'I knew what I wanted but He knew better', 'God gave me a girl', 'God gave me a girl', '(Oh, oh-oh-oh-oh)', 'Yeah yeah, yeah yeah']"
I'll Be Lovin' You,Miranda Lambert,spotify:track:1io22Thmgw4SvhVBNawJD5,"['And when I’m lonely and I’m needing something new', 'When I’m lost in the mazes and turning the phrases', 'And looking for something true', 'I’ll be lovin’ you, no matter where I roam', 'I’ll be lovin’ you, you’re at the end of every road', 'When the stars are out at night, when the sky is crystal blue', 'I’ll do the only thing I know to do, I’ll be lovin’ you', 'I’ll be lovin’ you', 'Tried to find it in thе roses, in the snow', 'Tried to climb it, hit a Rocky Mountain low', 'I couldn’t hidе it, like the bottle in my boot', 'When I’m deep in the dark and I look in my heart', 'And I’m looking for something true', 'I’ll be lovin’ you, no matter where I roam', 'I’ll be lovin’ you, you’re at the end of every road', 'When the stars are out at night, when the sky is crystal blue', 'I’ll do the only thing I know to do, I’ll be lovin’ you', 'Through the joy and the pain and the Mandolin Rain', 'And the nights with the man in the moon', 'You’ll always belong at the end of my song', 'Even if I’m out of tune', 'I’ll be lovin’ you, no matter where I roam', 'I’ll be lovin’ you, you’re at the end of every road', 'When the stars are out at night, when the sky is crystal blue', 'I’ll do the only thing I know to do, I’ll be lovin’ you', 'I’ll be lovin’ you', 'I’ll be lovin’ you']"
Angels (Don’t Always Have Wings),Thomas Rhett,spotify:track:5vZoQQ1hH5L2s4Y8G86ksg,"[""Yeah, I'm a mess of a man with lessons to learn"", ""You're the last thing on earth I deserve"", 'You shoulda slammed the door, changed the lock, and said adios', 'To my selfish heart, tore it apart, and left me alone', ""Don't know why you were patient and wasted good savin' on me"", ""Maybe angels don't always have wings"", ""I ain't that type of guy that miracles wake up next to"", ""For too long, I didn't know what I had but, dang, these days I do"", ""If I make it to Heaven, it'll be by a hair"", ""But one look at you and I'm there"", 'You shoulda slammed the door, changed the lock, and said adios', 'To my selfish heart, tore it apart, and left me alone', ""Don't know why you were patient and wasted good savin' on me"", ""Maybe angels don't always have"", 'Wings and halos', 'But hey, what do I know?', ""'Cause I dang near drug one through hell"", 'But you shoulda slammed the door, changed the lock, and said adios', 'To my selfish heart, tore it apart, and left me alone', ""Don't know why you were patient and wasted good savin' on me"", 'Oh, now I believe', ""That maybe angels don't always have wings"", 'Oh']"
Something's Gonna Kill Me,Corey Kent,spotify:track:41cv1emXVm5Su4DWvltXa6,"['Bought a pawnshop six-string', 'Sold my soul to rock and roll', ""They say if you ain't busy livin'"", ""Then you're just dyin' slow"", ""I wanna say I've done it all by the time it's time to go"", ""Where and when and what'll be the death of me"", 'Well, heaven only knows', 'It might be the highway and it might be these songs', 'It might be the whiskey or the smoke inside these lungs', ""Ain't no way around it"", ""One day I'm gonna die"", ""If something's gonna kill me might as well be"", 'What makes me feel alive', ""I've loved a damn good woman"", ""I've had to let one go"", ""Rode life's rollercoasters"", 'Mountain highs and valley lows', 'Broke 100 on two wheels', 'Found revival on the road', ""The devil's always on my heels but I keep him on his toes"", 'And it might be the highway and it might be these songs', 'It might be the whiskey or the smoke inside these lungs', ""Ain't no way around it"", ""One day I'm gonna die"", ""If something's gonna kill me might as well be"", 'What makes me feel alive', 'Alive, oh yeah', 'It might be the highway and it might be these songs', 'It might be the whiskey or the smoke inside these lungs', ""Ain't no way around it"", ""One day I'm gonna die"", ""If something's gonna kill me might as well be"", 'What makes me feel alive', 'Alive', 'Alive', 'Alive', ""I've made my peace with God"", ""I ain't afraid to die"", ""If something's gonna kill me""]"
